,Player,Tm,Age,G,GS,Att_Rush,Yds (Rush),Y/A,TD (Rush),Tgt,Rec,Yds_Rec,Yds_per_rec,TD (Rec),Fmb,FL,TD,2PM,2PP,PPR,Total_Snaps,Avg Snaps,TM SNAP %,PPR_PassAtt,PPR_Rush,PPR_RushAtt,Tot_PPR_Rec,PPR_Tgt,Tgt_gm,PPR_Rec,PPR_Snap,Year,Tgt_Binned,Att_Rush_Binned
2452,TY JOHNSON,2TM,23.0,13.0,1.0,54.0,254.0,4.7,1.0,21.0,16.0,99.0,6.19,1.0,0.0,0.0,2.0,0.0,0.0,63.3,169,13,17.09,,31.4,0.5814814814814815,31.9,1.519047619047619,1.6153846153846154,1.99375,0.3745562130177514,2020,"(20, 30]","(52, 78]"
2456,JUSTIN JACKSON,LAC,24.0,9.0,4.0,59.0,270.0,4.58,0.0,24.0,19.0,173.0,9.11,0.0,0.0,0.0,0.0,1.0,0.0,65.3,190,21,16.2,,27.0,0.4576271186440678,36.3,1.5125,2.6666666666666665,1.9105263157894736,0.3436842105263157,2020,"(20, 30]","(52, 78]"
2464,LA'MICAL PERINE,NYJ,22.0,10.0,0.0,64.0,232.0,3.63,2.0,15.0,11.0,63.0,5.73,0.0,0.0,0.0,2.0,0.0,0.0,52.5,200,20,20.22,,35.2,0.55,17.3,1.153333333333333,1.5,1.5727272727272728,0.2625,2020,"(10, 20]","(52, 78]"
2471,DEEJAY DALLAS,SEA,22.0,12.0,2.0,34.0,108.0,3.18,2.0,20.0,17.0,111.0,6.53,1.0,0.0,0.0,3.0,0.0,0.0,56.9,97,8,18.13,,22.8,0.6705882352941177,34.1,1.705,1.6666666666666667,2.0058823529411764,0.5865979381443299,2020,"(10, 20]","(26, 52]"
2472,ITO SMITH,ATL,25.0,14.0,0.0,63.0,268.0,4.25,1.0,26.0,17.0,75.0,4.41,0.0,1.0,0.0,1.0,0.0,0.0,57.3,225,16,20.05,,32.8,0.5206349206349206,24.5,0.9423076923076924,1.8571428571428568,1.4411764705882353,0.2546666666666666,2020,"(20, 30]","(52, 78]"
2476,AJ DILLON,GNB,22.0,11.0,0.0,46.0,242.0,5.26,2.0,2.0,2.0,21.0,10.5,0.0,0.0,0.0,2.0,0.0,0.0,40.3,97,8,9.34,,36.2,0.7869565217391304,4.1,2.05,0.1818181818181818,2.05,0.4154639175257731,2020,"(0, 10]","(26, 52]"
2477,DION LEWIS,NYG,30.0,16.0,0.0,29.0,115.0,3.97,2.0,30.0,19.0,127.0,6.68,1.0,3.0,2.0,3.0,0.0,0.0,57.2,304,19,30.01,,23.5,0.8103448275862069,37.7,1.2566666666666668,1.875,1.9842105263157896,0.1881578947368421,2020,"(20, 30]","(26, 52]"
2479,ALFRED MORRIS,NYG,32.0,9.0,0.0,55.0,238.0,4.33,1.0,4.0,3.0,19.0,6.33,1.0,0.0,0.0,2.0,0.0,0.0,40.7,111,12,10.96,,29.8,0.5418181818181819,10.9,2.725,0.4444444444444444,3.633333333333333,0.3666666666666667,2020,"(0, 10]","(52, 78]"
2482,DARREL WILLIAMS,KAN,25.0,16.0,0.0,39.0,169.0,4.33,1.0,26.0,18.0,116.0,6.44,0.0,0.0,0.0,1.0,1.0,0.0,54.5,158,9,9.9,,22.9,0.5871794871794872,29.6,1.1384615384615384,1.625,1.6444444444444446,0.3449367088607595,2020,"(20, 30]","(26, 52]"
2489,MATT BREIDA,MIA,25.0,12.0,1.0,59.0,254.0,4.31,0.0,10.0,9.0,96.0,10.67,0.0,2.0,1.0,0.0,0.0,0.0,42.0,151,12,14.15,,25.4,0.4305084745762712,18.6,1.86,0.8333333333333334,2.066666666666667,0.2781456953642384,2020,"(0, 10]","(52, 78]"
2495,JEREMY MCNICHOLS,TEN,25.0,16.0,0.0,47.0,204.0,4.34,1.0,17.0,12.0,55.0,4.58,0.0,0.0,0.0,1.0,0.0,0.0,43.9,271,33,25.26,,26.4,0.5617021276595745,17.5,1.0294117647058822,1.0625,1.4583333333333333,0.1619926199261992,2020,"(10, 20]","(26, 52]"
2496,JALEN RICHARD,LVR,27.0,13.0,0.0,22.0,123.0,5.59,1.0,23.0,19.0,138.0,7.26,0.0,1.0,0.0,1.0,0.0,0.0,51.1,190,14,17.56,,18.3,0.8318181818181819,32.8,1.4260869565217391,1.7692307692307692,1.726315789473684,0.2689473684210526,2020,"(20, 30]","(0, 26]"
2497,JOSH ADAMS,NYJ,24.0,8.0,0.0,29.0,157.0,5.41,2.0,8.0,6.0,29.0,4.83,0.0,0.0,0.0,2.0,0.0,0.0,36.6,75,9,7.58,,27.700000000000003,0.9551724137931036,8.9,1.1125,1.0,1.4833333333333334,0.488,2020,"(0, 10]","(26, 52]"
2503,JORDAN HOWARD,2TM,26.0,7.0,4.0,35.0,60.0,1.71,4.0,1.0,1.0,-3.0,-3.0,0.0,1.0,0.0,4.0,0.0,0.0,30.7,50,7,4.69,,30.0,0.8571428571428571,0.7,0.7,0.1428571428571428,0.7,0.614,2020,"(0, 10]","(26, 52]"
2507,DEVONTA FREEMAN,NYG,28.0,5.0,4.0,54.0,172.0,3.19,1.0,10.0,7.0,58.0,8.29,0.0,0.0,0.0,1.0,0.0,0.0,36.0,136,27,13.43,,23.2,0.4296296296296296,12.8,1.28,2.0,1.8285714285714287,0.2647058823529412,2020,"(0, 10]","(52, 78]"
2517,RODNEY SMITH,CAR,24.0,7.0,1.0,41.0,156.0,3.8,1.0,11.0,9.0,59.0,6.56,0.0,1.0,0.0,1.0,0.0,0.0,36.5,133,19,12.89,,21.6,0.526829268292683,14.9,1.3545454545454545,1.5714285714285714,1.6555555555555557,0.2744360902255639,2020,"(10, 20]","(26, 52]"
2526,DARWIN THOMPSON,KAN,23.0,14.0,1.0,27.0,97.0,3.59,1.0,11.0,7.0,65.0,9.29,1.0,0.0,1.0,2.0,0.0,0.0,33.2,80,5,5.0,,15.7,0.5814814814814815,19.5,1.7727272727272727,0.7857142857142857,2.7857142857142856,0.415,2020,"(10, 20]","(26, 52]"
2529,ROYCE FREEMAN,DEN,24.0,16.0,0.0,35.0,170.0,4.86,0.0,13.0,12.0,81.0,6.75,0.0,0.0,0.0,0.0,0.0,0.0,37.1,193,12,17.94,,17.0,0.4857142857142857,20.1,1.5461538461538462,0.8125,1.675,0.1922279792746114,2020,"(10, 20]","(26, 52]"
2531,JAMYCAL HASTY,SFO,24.0,8.0,0.0,39.0,148.0,3.79,1.0,8.0,7.0,33.0,4.71,0.0,1.0,0.0,1.0,0.0,0.0,31.1,97,12,8.87,,20.8,0.5333333333333333,10.3,1.2875,1.0,1.4714285714285715,0.3206185567010309,2020,"(0, 10]","(26, 52]"
2533,TRAVIS HOMER,SEA,22.0,9.0,0.0,25.0,88.0,3.52,0.0,10.0,9.0,90.0,10.0,1.0,0.0,0.0,1.0,0.0,0.0,32.8,131,14,24.49,,8.8,0.352,24.0,2.4,1.1111111111111112,2.6666666666666665,0.2503816793893129,2020,"(0, 10]","(0, 26]"
2537,CHRIS THOMPSON,JAX,30.0,8.0,0.0,7.0,20.0,2.86,0.0,23.0,20.0,146.0,7.3,1.0,0.0,0.0,1.0,0.0,0.0,42.6,159,19,15.33,,2.0,0.2857142857142857,40.6,1.7652173913043478,2.875,2.03,0.2679245283018868,2020,"(20, 30]","(0, 26]"
2539,AMEER ABDULLAH,MIN,27.0,16.0,0.0,8.0,42.0,5.25,0.0,9.0,8.0,58.0,7.25,2.0,0.0,0.0,2.0,0.0,0.0,30.0,71,4,6.56,,4.2,0.525,25.8,2.8666666666666667,0.5625,3.225,0.4225352112676056,2020,"(0, 10]","(0, 26]"
2545,DARE OGUNBOWALE,JAX,26.0,14.0,2.0,32.0,145.0,4.53,0.0,20.0,10.0,54.0,5.4,0.0,0.0,0.0,0.0,0.0,0.0,29.9,185,13,17.84,,14.5,0.453125,15.4,0.77,1.4285714285714286,1.54,0.1616216216216216,2020,"(10, 20]","(26, 52]"
2547,ANTONIO WILLIAMS,BUF,23.0,1.0,0.0,12.0,63.0,5.25,2.0,1.0,1.0,20.0,20.0,0.0,0.0,0.0,2.0,0.0,0.0,21.3,28,28,2.57,,18.3,1.525,3.0,3.0,1.0,3.0,0.7607142857142858,2020,"(0, 10]","(0, 26]"
2556,D'ERNEST JOHNSON,CLE,24.0,16.0,0.0,33.0,166.0,5.03,0.0,4.0,3.0,14.0,4.67,0.0,1.0,0.0,0.0,0.0,0.0,21.0,81,5,7.63,,16.6,0.503030303030303,4.4,1.1,0.25,1.4666666666666668,0.2592592592592592,2020,"(0, 10]","(26, 52]"
2563,KE'SHAWN VAUGHN,TAM,23.0,10.0,0.0,26.0,109.0,4.19,0.0,10.0,5.0,34.0,6.8,1.0,1.0,1.0,1.0,0.0,0.0,23.3,99,9,9.23,,10.9,0.4192307692307692,14.4,1.44,1.0,2.88,0.2353535353535353,2020,"(0, 10]","(0, 26]"
2567,ANTHONY MCFARLAND,PIT,22.0,11.0,0.0,33.0,113.0,3.42,0.0,9.0,6.0,54.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,22.7,89,8,8.1,,11.3,0.3424242424242424,11.4,1.2666666666666666,0.8181818181818182,1.9,0.2550561797752809,2020,"(0, 10]","(26, 52]"
2573,TRAYVEON WILLIAMS,CIN,23.0,10.0,0.0,26.0,157.0,6.04,0.0,5.0,5.0,30.0,6.0,0.0,1.0,1.0,0.0,0.0,0.0,21.7,59,5,5.49,,15.7,0.6038461538461539,8.0,1.6,0.5,1.6,0.3677966101694915,2020,"(0, 10]","(0, 26]"
2576,COREY CLEMENT,PHI,26.0,15.0,0.0,21.0,75.0,3.57,1.0,6.0,5.0,25.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,21.0,86,5,15.17,,13.5,0.6428571428571429,7.5,1.25,0.4,1.5,0.2441860465116279,2020,"(0, 10]","(0, 26]"
2577,D'ONTA FOREMAN,TEN,24.0,6.0,0.0,22.0,95.0,4.32,0.0,1.0,1.0,5.0,5.0,1.0,0.0,0.0,1.0,0.0,0.0,17.0,29,4,2.7,,9.5,0.4318181818181818,7.5,7.5,0.1666666666666666,7.5,0.5862068965517241,2020,"(0, 10]","(0, 26]"
2582,REGGIE BONNAFON,CAR,24.0,2.0,0.0,12.0,69.0,5.75,0.0,2.0,2.0,18.0,9.0,1.0,0.0,0.0,1.0,0.0,0.0,16.7,23,11,2.23,,6.9,0.5750000000000001,9.8,4.9,1.0,4.9,0.726086956521739,2020,"(0, 10]","(0, 26]"
2584,TYLER ERVIN,GNB,27.0,8.0,0.0,13.0,67.0,5.15,0.0,15.0,11.0,84.0,7.64,0.0,0.0,0.0,0.0,0.0,0.0,26.1,142,17,13.67,,6.7,0.5153846153846154,19.4,1.2933333333333332,1.875,1.7636363636363634,0.1838028169014084,2020,"(10, 20]","(0, 26]"
2589,TJ YELDON,BUF,27.0,3.0,0.0,10.0,70.0,7.0,0.0,4.0,1.0,22.0,22.0,1.0,1.0,0.0,1.0,0.0,0.0,16.2,42,14,3.85,,7.0,0.7,9.2,2.3,1.3333333333333333,9.2,0.3857142857142857,2020,"(0, 10]","(0, 26]"
2591,DARRYNTON EVANS,TEN,22.0,5.0,0.0,14.0,54.0,3.86,0.0,4.0,2.0,27.0,13.5,1.0,0.0,0.0,1.0,0.0,0.0,16.1,33,6,3.08,,5.4,0.3857142857142857,10.7,2.675,0.8,5.35,0.4878787878787879,2020,"(0, 10]","(0, 26]"
2595,MIKE BOONE,MIN,25.0,16.0,0.0,11.0,59.0,5.36,1.0,2.0,2.0,10.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,14.9,31,1,2.87,,11.9,1.0818181818181818,3.0,1.5,0.125,1.5,0.4806451612903226,2020,"(0, 10]","(0, 26]"
2597,LESEAN MCCOY,TAM,32.0,10.0,0.0,10.0,31.0,3.1,0.0,19.0,15.0,101.0,6.73,0.0,0.0,0.0,0.0,0.0,0.0,28.2,116,11,10.81,,3.1,0.31,25.1,1.3210526315789477,1.9,1.6733333333333331,0.243103448275862,2020,"(10, 20]","(0, 26]"
2599,RYAN NALL,CHI,25.0,16.0,0.0,3.0,0.0,0.0,0.0,9.0,8.0,67.0,8.38,1.0,0.0,0.0,1.0,0.0,0.0,20.7,68,4,6.35,,0.0,0.0,20.7,2.3,0.5625,2.5875,0.3044117647058823,2020,"(0, 10]","(0, 26]"
2602,TARIK COHEN,CHI,25.0,3.0,0.0,14.0,74.0,5.29,0.0,9.0,6.0,41.0,6.83,0.0,0.0,0.0,0.0,0.0,0.0,17.5,77,25,7.19,,7.4,0.5285714285714286,10.1,1.1222222222222225,3.0,1.6833333333333336,0.2272727272727272,2020,"(0, 10]","(0, 26]"
2606,PATRICK LAIRD,MIA,25.0,16.0,0.0,13.0,72.0,5.54,0.0,12.0,10.0,68.0,6.8,0.0,1.0,1.0,0.0,0.0,0.0,22.0,144,9,13.5,,7.2,0.5538461538461539,16.8,1.4,0.75,1.6800000000000002,0.1527777777777778,2020,"(10, 20]","(0, 26]"
2609,TROYMAINE POPE,LAC,27.0,6.0,0.0,15.0,76.0,5.07,0.0,10.0,8.0,42.0,5.25,0.0,0.0,0.0,0.0,0.0,0.0,19.8,63,10,5.37,,7.6,0.5066666666666667,12.2,1.22,1.6666666666666667,1.525,0.3142857142857143,2020,"(0, 10]","(0, 26]"
2610,DEANDRE WASHINGTON,2TM,27.0,4.0,1.0,31.0,91.0,2.94,0.0,10.0,5.0,30.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,17.1,10,2,2.5,,9.1,0.2935483870967741,8.0,0.8,2.5,1.6,1.7100000000000002,2020,"(0, 10]","(26, 52]"
2619,JJ TAYLOR,NWE,22.0,6.0,0.0,23.0,110.0,4.78,0.0,2.0,1.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,12.4,25,4,3.5,,11.0,0.4782608695652174,1.4,0.7,0.3333333333333333,1.4,0.496,2020,"(0, 10]","(0, 26]"
2626,SAQUON BARKLEY,NYG,23.0,2.0,2.0,19.0,34.0,1.79,0.0,9.0,6.0,60.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,15.4,67,33,6.61,,3.4000000000000004,0.1789473684210526,12.0,1.3333333333333333,4.5,2.0,0.2298507462686567,2020,"(0, 10]","(0, 26]"
2629,TEVIN COLEMAN,SFO,27.0,8.0,1.0,28.0,53.0,1.89,0.0,5.0,4.0,34.0,8.5,0.0,0.0,0.0,0.0,0.0,0.0,12.7,63,7,5.76,,5.300000000000001,0.1892857142857143,7.4,1.48,0.625,1.85,0.2015873015873015,2020,"(0, 10]","(26, 52]"
2635,ARTAVIS PIERCE,CHI,24.0,5.0,0.0,6.0,34.0,5.67,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,9.4,13,2,1.21,,9.4,1.5666666666666669,0.0,,,,0.7230769230769231,2020,,"(0, 26]"
2641,JUSTICE HILL,BAL,23.0,12.0,0.0,12.0,60.0,5.0,0.0,5.0,5.0,20.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,73,6,7.11,,6.0,0.5,7.0,1.4,0.4166666666666667,1.4,0.1780821917808219,2020,"(0, 10]","(0, 26]"
2643,CJ PROSISE,HOU,26.0,10.0,0.0,10.0,19.0,1.9,0.0,5.0,5.0,18.0,3.6,1.0,1.0,1.0,1.0,0.0,0.0,12.7,45,4,4.6,,1.9,0.19,12.8,2.56,0.5,2.56,0.2822222222222222,2020,"(0, 10]","(0, 26]"
2647,JAYLEN SAMUELS,PIT,24.0,14.0,1.0,9.0,28.0,3.11,0.0,14.0,9.0,46.0,5.11,0.0,0.0,0.0,0.0,0.0,0.0,16.4,121,8,11.01,,2.8000000000000003,0.3111111111111111,13.6,0.9714285714285716,1.0,1.5111111111111113,0.1355371900826446,2020,"(10, 20]","(0, 26]"
2648,ANTHONY SHERMAN,KAN,32.0,13.0,1.0,3.0,8.0,2.67,0.0,2.0,1.0,5.0,5.0,1.0,0.0,0.0,1.0,0.0,0.0,8.3,62,3,3.9,,0.8,0.2666666666666666,7.5,3.75,0.1538461538461538,7.5,0.1338709677419355,2020,"(0, 10]","(0, 26]"
2651,JONATHAN WARD,ARI,23.0,14.0,0.0,0.0,0.0,,0.0,1.0,1.0,11.0,11.0,1.0,0.0,0.0,1.0,0.0,0.0,8.1,0,0,,,0.0,,8.1,8.1,0.0714285714285714,8.1,,2020,"(0, 10]",
2656,MARLON MACK,IND,24.0,1.0,1.0,4.0,26.0,6.5,0.0,3.0,3.0,30.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,8.6,11,11,1.01,,2.6,0.65,6.0,2.0,3.0,2.0,0.7818181818181817,2020,"(0, 10]","(0, 26]"
2660,THEO RIDDICK,LVR,29.0,4.0,0.0,6.0,14.0,2.33,0.0,6.0,5.0,43.0,8.6,0.0,0.0,0.0,0.0,0.0,0.0,10.7,48,12,4.44,,1.4,0.2333333333333333,9.3,1.55,1.5,1.86,0.2229166666666666,2020,"(0, 10]","(0, 26]"
2663,TRENTON CANNON,CAR,26.0,14.0,0.0,10.0,33.0,3.3,0.0,3.0,3.0,16.0,5.33,0.0,0.0,0.0,0.0,0.0,0.0,7.9,44,3,4.26,,3.3000000000000003,0.33,4.6,1.5333333333333332,0.2142857142857142,1.5333333333333332,0.1795454545454545,2020,"(0, 10]","(0, 26]"
2666,DONTRELL HILLIARD,2TM,25.0,7.0,0.0,9.0,48.0,5.33,0.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0,0,0.0,,4.800000000000001,0.5333333333333334,1.2,1.2,0.1428571428571428,1.2,,2020,"(0, 10]","(0, 26]"
2681,DEVINE OZIGBO,JAX,24.0,8.0,0.0,1.0,1.0,1.0,0.0,9.0,9.0,42.0,4.67,0.0,0.0,0.0,0.0,0.0,0.0,13.3,27,3,2.6,,0.1,0.1,13.2,1.4666666666666666,1.125,1.4666666666666666,0.4925925925925926,2020,"(0, 10]","(0, 26]"
2682,ELIJHAA PENNY,NYG,27.0,14.0,0.0,6.0,15.0,2.5,0.0,3.0,2.0,20.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,73,5,7.21,,1.5,0.25,4.0,1.3333333333333333,0.2142857142857142,2.0,0.0753424657534246,2020,"(0, 10]","(0, 26]"
2695,RASHAAD PENNY,SEA,24.0,3.0,0.0,11.0,34.0,3.09,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,3.4,38,12,4.0,,3.4000000000000004,0.3090909090909091,0.0,,,,0.0894736842105263,2020,,"(0, 26]"
2697,BO SCARBROUGH,SEA,26.0,1.0,0.0,6.0,31.0,5.17,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,3.1,12,12,1.0,,3.1,0.5166666666666667,0.0,,,,0.2583333333333333,2020,,"(0, 26]"
2699,AUSTIN WALTER,SFO,24.0,4.0,0.0,1.0,3.0,3.0,0.0,1.0,1.0,27.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,12,3,1.1,,0.3,0.3,3.7,3.7,0.25,3.7,0.3333333333333333,2020,"(0, 10]","(0, 26]"
2700,LEVANTE BELLAMY,DEN,24.0,5.0,0.0,4.0,11.0,2.75,0.0,1.0,1.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6,9,1,0.84,,1.1,0.275,1.5,1.5,0.2,1.5,0.2888888888888889,2020,"(0, 10]","(0, 26]"
2705,RICO DOWDLE,DAL,22.0,15.0,0.0,7.0,24.0,3.43,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,2.4,13,0,1.14,,2.4000000000000004,0.3428571428571429,0.0,,,,0.1846153846153846,2020,,"(0, 26]"
2709,JASON HUNTLEY,PHI,22.0,5.0,0.0,5.0,19.0,3.8,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9,11,2,1.94,,1.9,0.38,1.0,0.5,0.4,1.0,0.2636363636363636,2020,"(0, 10]","(0, 26]"
2716,SCOTTIE PHILLIPS,HOU,23.0,8.0,0.0,2.0,9.0,4.5,0.0,1.0,1.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6,9,1,0.92,,0.9,0.45,1.7000000000000002,1.7000000000000002,0.125,1.7000000000000002,0.2888888888888889,2020,"(0, 10]","(0, 26]"
2720,DWAYNE WASHINGTON,NOR,26.0,11.0,0.0,8.0,15.0,1.88,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.5,11,0,0.7,,1.5,0.1875,0.0,,,,0.1363636363636363,2020,,"(0, 26]"
2738,LAMAR MILLER,CHI,29.0,1.0,0.0,0.0,0.0,,0.0,2.0,2.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6,5,5,0.47,,0.0,,2.6,1.3,2.0,1.3,0.52,2020,"(0, 10]",
2739,SENORISE PERRY,TEN,29.0,7.0,0.0,2.0,9.0,4.5,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.9,2,0,0.19,,0.9,0.45,0.0,,,,0.45,2020,,"(0, 26]"
2741,CRAIG REYNOLDS,JAX,24.0,2.0,0.0,1.0,4.0,4.0,0.0,1.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,3,1,0.29,,0.4,0.4,1.3,1.3,0.5,1.3,0.5666666666666667,2020,"(0, 10]","(0, 26]"
2746,DEXTER WILLIAMS,GNB,23.0,3.0,0.0,2.0,8.0,4.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.8,7,2,0.67,,0.8,0.4,0.0,,,,0.1142857142857143,2020,,"(0, 26]"
2747,JONATHAN WILLIAMS,DET,26.0,5.0,0.0,1.0,5.0,5.0,0.0,4.0,4.0,21.0,5.25,0.0,1.0,1.0,0.0,0.0,0.0,4.6,27,5,2.58,,0.5,0.5,6.1,1.525,0.8,1.525,0.1703703703703703,2020,"(0, 10]","(0, 26]"
2752,TONY BROOKS-JAMES,ATL,26.0,1.0,0.0,3.0,4.0,1.33,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.4,6,6,0.53,,0.4,0.1333333333333333,0.0,,,,0.0666666666666666,2020,,"(0, 26]"
2755,QADREE OLLISON,ATL,24.0,3.0,0.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.3,13,4,1.16,,0.3,0.3,0.0,,,,0.023076923076923,2020,,"(0, 26]"
2765,CHRISTIAN MCCAFFREY,CAR,23.0,16.0,16.0,287.0,1387.0,4.83,15.0,142.0,116.0,1005.0,8.66,4.0,1.0,0.0,19.0,1.0,0.0,471.2,1039,64,93.35,0.0,228.7,0.7968641114982579,240.5,1.693661971830986,8.875,2.0732758620689653,0.4535129932627526,2019,"(140, 150]","(286, 312]"
2767,DERRICK HENRY,TEN,25.0,15.0,15.0,303.0,1540.0,5.08,16.0,24.0,18.0,206.0,11.44,2.0,5.0,3.0,18.0,0.0,0.0,294.6,589,39,59.49,,250.0,0.8250825082508251,50.6,2.1083333333333334,1.6,2.811111111111112,0.5001697792869271,2019,"(20, 30]","(286, 312]"
2768,AARON JONES,GNB,25.0,16.0,16.0,236.0,1084.0,4.59,16.0,68.0,49.0,474.0,9.67,3.0,3.0,2.0,19.0,0.0,0.0,314.8,663,41,61.5,,204.4,0.8661016949152542,114.4,1.6823529411764706,4.25,2.3346938775510204,0.4748114630467572,2019,"(60, 70]","(234, 260]"
2769,EZEKIEL ELLIOTT,DAL,24.0,16.0,16.0,301.0,1357.0,4.51,12.0,71.0,54.0,420.0,7.78,2.0,3.0,2.0,14.0,0.0,0.0,311.7,937,58,83.59,,207.7,0.6900332225913621,108.0,1.5211267605633805,4.4375,2.0,0.3326574172892209,2019,"(70, 80]","(286, 312]"
2770,DALVIN COOK,MIN,24.0,14.0,14.0,250.0,1135.0,4.54,13.0,63.0,53.0,519.0,9.79,0.0,4.0,2.0,13.0,0.0,0.0,292.4,604,43,58.98,,191.5,0.766,104.9,1.6650793650793652,4.5,1.979245283018868,0.4841059602649006,2019,"(60, 70]","(234, 260]"
2773,NICK CHUBB,CLE,24.0,16.0,16.0,298.0,1494.0,5.01,8.0,49.0,36.0,278.0,7.72,0.0,3.0,3.0,8.0,0.0,0.0,255.2,715,44,68.49,,197.4,0.6624161073825503,63.8,1.3020408163265305,3.0625,1.772222222222222,0.3569230769230769,2019,"(40, 50]","(286, 312]"
2774,MARK INGRAM,BAL,30.0,15.0,15.0,202.0,1018.0,5.04,10.0,29.0,26.0,247.0,9.5,5.0,2.0,2.0,15.0,2.0,0.0,242.5,504,33,45.61,,161.8,0.800990099009901,80.7,2.782758620689655,1.9333333333333331,3.103846153846154,0.4811507936507936,2019,"(20, 30]","(182, 208]"
2775,AUSTIN EKELER,LAC,24.0,16.0,8.0,132.0,557.0,4.22,3.0,108.0,92.0,993.0,10.79,8.0,3.0,2.0,11.0,0.0,0.0,309.0,599,37,56.51,,73.7,0.5583333333333333,239.3,2.215740740740741,6.75,2.601086956521739,0.5158597662771286,2019,"(100, 110]","(130, 156]"
2782,CHRIS CARSON,SEA,25.0,15.0,15.0,278.0,1230.0,4.42,7.0,47.0,37.0,266.0,7.19,2.0,7.0,4.0,9.0,0.0,0.0,232.6,723,48,65.19,,165.0,0.5935251798561151,75.6,1.6085106382978722,3.1333333333333333,2.0432432432432432,0.3217150760719225,2019,"(40, 50]","(260, 286]"
2785,SAQUON BARKLEY,NYG,22.0,13.0,13.0,217.0,1003.0,4.62,6.0,73.0,52.0,438.0,8.42,2.0,1.0,0.0,8.0,0.0,0.0,244.1,728,56,68.29,,136.3,0.6281105990783411,107.8,1.4767123287671235,5.615384615384615,2.0730769230769237,0.3353021978021978,2019,"(70, 80]","(208, 234]"
2787,JOE MIXON,CIN,23.0,16.0,15.0,278.0,1137.0,4.09,5.0,45.0,35.0,287.0,8.2,3.0,0.0,0.0,8.0,0.0,0.0,225.4,653,40,59.31,,143.7,0.5169064748201438,81.7,1.815555555555556,2.8125,2.3342857142857145,0.3451761102603369,2019,"(40, 50]","(260, 286]"
2788,TODD GURLEY,LAR,25.0,15.0,15.0,223.0,857.0,3.84,12.0,49.0,31.0,207.0,6.68,2.0,3.0,2.0,14.0,1.0,0.0,219.4,787,52,70.9,,157.7,0.7071748878923766,63.7,1.3,3.2666666666666666,2.05483870967742,0.2787801778907243,2019,"(40, 50]","(208, 234]"
2793,LEONARD FOURNETTE,JAX,24.0,15.0,15.0,265.0,1152.0,4.35,3.0,100.0,76.0,522.0,6.87,0.0,1.0,1.0,3.0,0.0,0.0,259.4,904,60,82.86,,133.2,0.5026415094339622,128.2,1.2819999999999998,6.666666666666667,1.6868421052631577,0.2869469026548672,2019,"(90, 100]","(260, 286]"
2800,JOSH JACOBS,OAK,21.0,13.0,13.0,242.0,1150.0,4.75,7.0,27.0,20.0,166.0,8.3,0.0,1.0,1.0,7.0,0.0,0.0,191.6,460,35,45.05,,157.0,0.6487603305785123,36.6,1.3555555555555556,2.076923076923077,1.83,0.4165217391304348,2019,"(20, 30]","(234, 260]"
2801,MILES SANDERS,PHI,22.0,16.0,11.0,179.0,818.0,4.57,3.0,63.0,50.0,509.0,10.18,3.0,2.0,1.0,6.0,1.0,0.0,218.7,613,38,52.66,,99.8,0.5575418994413408,118.9,1.8873015873015877,3.9375,2.378,0.3567699836867862,2019,"(60, 70]","(156, 182]"
