,Player,Tm,Age,G,GS,Att_Rush,Yds (Rush),Y/A,TD (Rush),Tgt,Rec,Yds_Rec,Yds_per_rec,TD (Rec),Fmb,FL,TD,2PM,2PP,PPR,Total_Snaps,Avg Snaps,TM SNAP %,PPR_PassAtt,PPR_Rush,PPR_RushAtt,Tot_PPR_Rec,PPR_Tgt,Tgt_gm,PPR_Rec,PPR_Snap,Year,PPR_Yards_Only
3699,NOAH BROWN,DAL,22.0,8.0,2.0,0.0,0.0,,0.0,8.0,5.0,54.0,10.8,0.0,0.0,0.0,0.0,0.0,0.0,10.4,102,12,5.5,,0.0,,10.4,1.3,1.0,2.08,0.1019607843137254,2018,5.4
3701,SHELTON GIBSON,PHI,24.0,15.0,0.0,0.0,0.0,,0.0,3.0,1.0,48.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,5.8,66,4,8.2,,0.0,,5.800000000000001,1.9333333333333336,0.2,5.800000000000001,0.0878787878787878,2018,4.800000000000001
3706,NEAL STERLING,NYJ,26.0,5.0,4.0,0.0,0.0,,0.0,8.0,6.0,47.0,7.83,0.0,0.0,0.0,0.0,0.0,0.0,10.7,129,25,18.8,,0.0,,10.7,1.3375,1.6,1.7833333333333332,0.0829457364341085,2018,4.7
3710,CHAD BEEBE,MIN,24.0,3.0,0.0,0.0,0.0,,0.0,4.0,4.0,39.0,9.75,0.0,0.0,0.0,0.0,0.0,0.0,7.9,46,15,5.6,,0.0,,7.9,1.975,1.3333333333333333,1.975,0.1717391304347826,2018,3.9000000000000004
3712,JAWILL DAVIS,NYG,23.0,7.0,0.0,0.0,0.0,,0.0,8.0,4.0,40.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,62,8,4.2,,0.0,,8.0,1.0,1.1428571428571428,2.0,0.1290322580645161,2018,4.0
3715,RASHAD GREENE,JAX,26.0,8.0,1.0,0.0,0.0,,0.0,8.0,6.0,60.0,10.0,0.0,2.0,1.0,0.0,0.0,0.0,10.0,107,13,6.9,,0.0,,12.0,1.5,1.0,2.0,0.0934579439252336,2018,6.0
3724,AUDEN TATE,CIN,21.0,7.0,0.0,0.0,0.0,,0.0,12.0,4.0,35.0,8.75,0.0,0.0,0.0,0.0,0.0,0.0,7.5,73,18,5.8,,0.0,,7.5,0.625,1.7142857142857142,1.875,0.1027397260273972,2018,3.5
3725,JALEN TOLLIVER,ARI,23.0,3.0,1.0,0.0,0.0,,0.0,6.0,3.0,37.0,12.33,0.0,0.0,0.0,0.0,0.0,0.0,6.7,78,26,,,0.0,,6.7,1.1166666666666667,2.0,2.2333333333333334,0.0858974358974359,2018,3.7
3732,CHARONE PEAKE,NYJ,26.0,13.0,0.0,0.0,0.0,,0.0,3.0,2.0,25.0,12.5,0.0,0.0,0.0,0.0,0.0,0.0,4.5,89,6,9.9,,0.0,,4.5,1.5,0.2307692307692307,2.25,0.0505617977528089,2018,2.5
3734,JAVON WIMS,CHI,24.0,4.0,0.0,0.0,0.0,,0.0,5.0,4.0,32.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,7.2,30,7,1.2,,0.0,,7.2,1.44,1.25,1.8,0.24,2018,3.2
3738,RIVER CRACRAFT,DEN,24.0,8.0,0.0,0.0,0.0,,0.0,2.0,1.0,44.0,44.0,0.0,1.0,1.0,0.0,0.0,0.0,3.4,27,3,1.7,,0.0,,5.4,2.7,0.25,5.4,0.1259259259259259,2018,4.4
3741,GEHRIG DIETER,KAN,25.0,4.0,0.0,0.0,0.0,,0.0,3.0,1.0,22.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2,32,8,,,0.0,,3.2,1.0666666666666669,0.75,3.2,0.1,2018,2.2
3744,KHADAREL HODGE,LAR,23.0,14.0,0.0,0.0,0.0,,0.0,3.0,2.0,17.0,8.5,0.0,0.0,0.0,0.0,0.0,0.0,3.7,85,6,7.1,,0.0,,3.7,1.2333333333333334,0.2142857142857142,1.85,0.0435294117647058,2018,1.7000000000000002
3745,JUSTIN HUNTER,PIT,27.0,5.0,0.0,0.0,0.0,,0.0,13.0,3.0,21.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1,123,24,13.4,,0.0,,5.1,0.3923076923076923,2.6,1.7,0.0414634146341463,2018,2.1
3747,RISHARD MATTHEWS,2TM,29.0,8.0,0.0,0.0,0.0,,0.0,9.0,5.0,24.0,4.8,0.0,0.0,0.0,0.0,0.0,0.0,7.4,153,19,19.9,,0.0,,7.4,0.8222222222222223,1.125,1.48,0.0483660130718954,2018,2.4000000000000004
3748,RAY-RAY MCCLOUD,BUF,22.0,10.0,1.0,2.0,4.0,2.0,0.0,6.0,5.0,36.0,7.2,0.0,2.0,1.0,0.0,0.0,0.0,7.0,121,12,15.0,,0.4,0.2,8.6,1.4333333333333331,0.6,1.72,0.0578512396694214,2018,3.6
3750,BRIAN QUICK,WAS,29.0,6.0,3.0,0.0,0.0,,0.0,3.0,3.0,18.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8,82,13,11.1,,0.0,,4.8,1.6,0.5,1.6,0.0585365853658536,2018,1.8
3754,MALIK TURNER,SEA,22.0,6.0,0.0,0.0,0.0,,0.0,3.0,2.0,20.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,43,7,2.5,,0.0,,4.0,1.3333333333333333,0.5,2.0,0.0930232558139534,2018,2.0
3756,NICK WILLIAMS,2TM,28.0,4.0,0.0,0.0,0.0,,0.0,5.0,2.0,17.0,8.5,0.0,0.0,0.0,0.0,0.0,0.0,3.7,69,17,9.2,,0.0,,3.7,0.74,1.25,1.85,0.0536231884057971,2018,1.7000000000000002
3757,TERRANCE WILLIAMS,DAL,29.0,3.0,2.0,0.0,0.0,,0.0,3.0,2.0,18.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8,39,13,5.5,,0.0,,3.8,1.2666666666666666,1.0,1.9,0.0974358974358974,2018,1.8
3758,BRANDON ZYLSTRA,MIN,25.0,16.0,0.0,0.0,0.0,,0.0,2.0,1.0,23.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3,17,1,1.1,,0.0,,3.3000000000000003,1.65,0.125,3.3000000000000003,0.1941176470588235,2018,2.3000000000000003
3760,VICTOR BOLDEN,2TM,23.0,6.0,0.0,0.0,0.0,,0.0,4.0,1.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,68,11,8.9,,0.0,,2.0,0.5,0.6666666666666666,2.0,0.0294117647058823,2018,1.0
3761,DAMIERE BYRD,CAR,25.0,8.0,0.0,0.0,0.0,,0.0,2.0,1.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,44,5,6.4,,0.0,,1.8,0.9,0.25,1.8,0.0409090909090909,2018,0.8
3763,SAMMIE COATES,HOU,25.0,12.0,0.0,0.0,0.0,,0.0,2.0,1.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,37,3,5.2,,0.0,,2.2,1.1,0.1666666666666666,2.2,0.0594594594594594,2018,1.2000000000000002
3768,JUSTIN HARDEE,NOR,24.0,16.0,0.0,0.0,0.0,,0.0,1.0,1.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0,0,0.0,,0.0,,2.0,2.0,0.0625,2.0,,2018,1.0
3769,KEON HATCHER,OAK,24.0,3.0,0.0,0.0,0.0,,0.0,2.0,1.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,6,2,0.3,,0.0,,1.8,0.9,0.6666666666666666,1.8,0.3,2018,0.8
3771,MARCUS KEMP,KAN,23.0,16.0,0.0,0.0,0.0,,0.0,2.0,1.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,36,2,1.5,,0.0,,1.7000000000000002,0.8500000000000001,0.125,1.7000000000000002,0.0472222222222222,2018,0.7000000000000001
3772,JEREMY KERLEY,BUF,30.0,1.0,1.0,0.0,0.0,,0.0,4.0,2.0,7.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,2.7,44,44,6.1,,0.0,,2.7,0.675,4.0,1.35,0.0613636363636363,2018,0.7000000000000001
3773,DARVIN KIDSY,WAS,23.0,2.0,0.0,0.0,0.0,,0.0,2.0,1.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,10,10,,,0.0,,1.8,0.9,1.0,1.8,0.18,2018,0.8
3774,ALLEN LAZARD,GNB,23.0,1.0,0.0,0.0,0.0,,0.0,1.0,1.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,1,1,,,0.0,,1.7000000000000002,1.7000000000000002,1.0,1.7000000000000002,1.7,2018,0.7000000000000001
3776,JOSH MALONE,CIN,22.0,9.0,0.0,0.0,0.0,,0.0,5.0,1.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,68,7,8.6,,0.0,,2.2,0.44,0.5555555555555556,2.2,0.0323529411764705,2018,1.2000000000000002
3777,JD MCKISSIC,SEA,25.0,5.0,0.0,3.0,8.0,2.67,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.8,9,1,,,0.8,0.2666666666666666,0.0,0.0,0.2,,0.0888888888888888,2018,0.0
3780,CAM PHILLIPS,BUF,23.0,2.0,0.0,0.0,0.0,,0.0,1.0,1.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9,27,13,3.8,,0.0,,1.9,1.9,0.5,1.9,0.0703703703703703,2018,0.9
3784,JUSTIN WATSON,TAM,22.0,12.0,0.0,0.0,0.0,,0.0,3.0,1.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,73,6,5.9,,0.0,,1.5,0.5,0.25,1.5,0.0205479452054794,2018,0.5
3786,TIM WHITE,BAL,24.0,3.0,0.0,0.0,0.0,,0.0,1.0,1.0,14.0,14.0,0.0,1.0,0.0,0.0,0.0,0.0,2.4,2,0,0.2,,0.0,,2.4000000000000004,2.4000000000000004,0.3333333333333333,2.4000000000000004,1.2,2018,1.4000000000000001
3787,JEHU CHESSON,WAS,25.0,12.0,0.0,1.0,-4.0,-4.0,0.0,2.0,1.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,3,0,0.1,,-0.4,-0.4,1.7000000000000002,0.8500000000000001,0.1666666666666666,1.7000000000000002,0.4333333333333333,2018,0.7000000000000001
3789,DARRIUS HEYWARD-BEY,PIT,31.0,14.0,2.0,1.0,-7.0,-7.0,0.0,2.0,1.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,77,5,5.4,,-0.7000000000000001,-0.7000000000000001,1.9,0.95,0.1428571428571428,1.9,0.0155844155844155,2018,0.9
3799,J'MON MOORE,GNB,23.0,12.0,0.0,0.0,0.0,,0.0,3.0,2.0,15.0,7.5,0.0,1.0,1.0,0.0,0.0,0.0,1.5,74,6,8.1,,0.0,,3.5,1.1666666666666667,0.25,1.75,0.0202702702702702,2018,1.5
3801,ROD STREATER,CLE,30.0,3.0,0.0,1.0,-11.0,-11.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,-1.1,23,7,2.9,,-1.1,-1.1,0.0,,,,-0.0478260869565217,2018,0.0
3803,KAELIN CLAY,NYG,26.0,2.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,-2.0,0,0,0.0,,0.0,,0.0,,,,,2018,0.0
3804,JJ JONES,2TM,26.0,4.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,3.0,3.0,0.0,2.0,1.0,0.0,0.0,0.0,-0.7,5,1,0.4,,0.0,0.0,1.3,1.3,0.25,1.3,-0.1399999999999999,2018,0.30000000000000004
3806,RILEY MCCARRON,NWE,25.0,1.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,-2.0,15,15,2.0,,0.0,,0.0,0.0,1.0,,-0.1333333333333333,2018,0.0
3807,JOJO NATSON,LAR,24.0,13.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,2.0,1.0,0.0,0.0,0.0,-2.0,30,2,2.5,,0.0,,0.0,,,,-0.0666666666666666,2018,0.0
3813,DEANDRE HOPKINS,HOU,25.0,15.0,15.0,0.0,0.0,,0.0,174.0,96.0,1378.0,14.35,13.0,1.0,1.0,13.0,0.0,0.0,309.8,1027,68,93.2,,0.0,,311.8,1.7919540229885058,11.6,3.247916666666667,0.3016553067185978,2017,137.8
3814,ANTONIO BROWN,PIT,29.0,14.0,14.0,0.0,0.0,,0.0,163.0,101.0,1533.0,15.18,9.0,4.0,0.0,9.0,1.0,0.0,310.3,888,63,80.1,,0.0,,308.3,1.8914110429447848,11.642857142857142,3.0524752475247525,0.3494369369369369,2017,153.3
3819,KEENAN ALLEN,LAC,25.0,16.0,15.0,2.0,9.0,4.5,0.0,159.0,102.0,1393.0,13.66,6.0,1.0,0.0,7.0,0.0,0.0,284.2,897,56,84.3,,0.9,0.45,277.3,1.7440251572327046,9.9375,2.7186274509803923,0.3168338907469342,2017,139.3
3822,TYREEK HILL,KAN,23.0,15.0,13.0,17.0,59.0,3.47,0.0,105.0,75.0,1183.0,15.77,7.0,2.0,0.0,8.0,0.0,0.0,245.2,779,51,80.2,-2.0,5.9,0.3470588235294118,235.3,2.2409523809523813,7.0,3.1373333333333333,0.3147625160462131,2017,118.30000000000001
3823,JULIO JONES,ATL,28.0,16.0,16.0,1.0,15.0,15.0,0.0,148.0,88.0,1444.0,16.41,3.0,0.0,0.0,3.0,0.0,0.0,251.9,766,47,74.7,,1.5,1.5,250.4,1.691891891891892,9.25,2.8454545454545457,0.3288511749347259,2017,144.4
3824,MARVIN JONES,DET,27.0,16.0,16.0,0.0,0.0,,0.0,107.0,61.0,1101.0,18.05,9.0,0.0,0.0,9.0,0.0,0.0,225.1,1005,62,96.3,,0.0,,225.1,2.103738317757009,6.6875,3.69016393442623,0.2239800995024875,2017,110.10000000000001
3829,BRANDIN COOKS,NWE,24.0,16.0,15.0,9.0,40.0,4.44,0.0,114.0,65.0,1082.0,16.65,7.0,0.0,0.0,7.0,1.0,0.0,221.2,1058,66,92.7,,4.0,0.4444444444444444,215.2,1.887719298245614,7.125,3.3107692307692305,0.2090737240075614,2017,108.2
3832,MICHAEL THOMAS,NOR,24.0,16.0,14.0,0.0,0.0,,0.0,149.0,104.0,1245.0,11.97,5.0,0.0,0.0,5.0,0.0,0.0,258.5,851,53,81.9,,0.0,,258.5,1.7348993288590604,9.3125,2.485576923076923,0.3037602820211516,2017,124.5
3834,AJ GREEN,CIN,29.0,16.0,16.0,0.0,0.0,,0.0,143.0,75.0,1078.0,14.37,8.0,2.0,2.0,8.0,0.0,0.0,226.8,857,53,88.6,,0.0,,230.8,1.613986013986014,8.9375,3.0773333333333337,0.2646441073512252,2017,107.80000000000001
3835,LARRY FITZGERALD,ARI,34.0,16.0,16.0,0.0,0.0,,0.0,161.0,109.0,1156.0,10.61,6.0,1.0,1.0,6.0,1.0,0.0,261.4,1074,67,95.6,0.84,0.0,,260.6,1.618633540372671,10.0625,2.3908256880733947,0.243389199255121,2017,115.60000000000001
3837,ADAM THIELEN,MIN,27.0,16.0,16.0,1.0,11.0,11.0,0.0,142.0,91.0,1276.0,14.02,4.0,3.0,2.0,4.0,0.0,0.0,239.7,1034,64,92.5,,1.1,1.1,242.6,1.7084507042253525,8.875,2.6659340659340662,0.2318181818181818,2017,127.60000000000001
3838,DAVANTE ADAMS,GNB,25.0,14.0,14.0,0.0,0.0,,0.0,117.0,74.0,885.0,11.96,10.0,0.0,0.0,10.0,0.0,0.0,222.5,776,55,74.1,,0.0,,222.5,1.9017094017094016,8.357142857142858,3.006756756756757,0.2867268041237113,2017,88.5
3840,DOUG BALDWIN,SEA,29.0,16.0,16.0,2.0,-8.0,-4.0,0.0,116.0,75.0,991.0,13.21,8.0,0.0,0.0,8.0,1.0,0.0,223.3,855,53,80.1,,-0.8,-0.4,222.1,1.9146551724137928,7.25,2.9613333333333336,0.2611695906432749,2017,99.10000000000001
3841,JARVIS LANDRY,MIA,25.0,16.0,16.0,1.0,-7.0,-7.0,0.0,161.0,112.0,987.0,8.81,9.0,4.0,2.0,9.0,0.0,0.0,260.0,932,58,89.6,0.0,-0.7000000000000001,-0.7000000000000001,264.7,1.6440993788819875,10.0625,2.363392857142857,0.278969957081545,2017,98.7
3844,JUJU SMITH-SCHUSTER,PIT,21.0,14.0,7.0,0.0,0.0,,0.0,79.0,58.0,917.0,15.81,7.0,0.0,0.0,8.0,0.0,0.0,197.7,707,50,63.8,,0.0,,191.7,2.4265822784810127,5.642857142857143,3.305172413793103,0.2796322489391796,2017,91.7
3845,ALSHON JEFFERY,PHI,27.0,16.0,16.0,0.0,0.0,,0.0,120.0,57.0,789.0,13.84,9.0,0.0,0.0,9.0,3.0,0.0,195.9,927,57,82.0,,0.0,,189.9,1.5825,7.5,3.331578947368421,0.2113268608414239,2017,78.9
3848,STEFON DIGGS,MIN,24.0,14.0,14.0,8.0,13.0,1.63,0.0,95.0,64.0,849.0,13.27,8.0,0.0,0.0,8.0,0.0,0.0,198.2,781,55,69.9,,1.3,0.1625,196.9,2.0726315789473686,6.785714285714286,3.0765625,0.2537772087067861,2017,84.9
3851,GOLDEN TATE,DET,29.0,16.0,12.0,5.0,22.0,4.4,0.0,120.0,92.0,1003.0,10.9,5.0,1.0,1.0,5.0,0.0,1.0,224.5,791,49,75.8,,2.2,0.44,222.3,1.8525,7.5,2.4163043478260877,0.2838179519595449,2017,100.30000000000001
3853,MIKE EVANS,TAM,24.0,15.0,15.0,0.0,0.0,,0.0,136.0,71.0,1001.0,14.1,5.0,1.0,0.0,5.0,1.0,0.0,203.1,884,58,80.8,,0.0,,201.1,1.4786764705882354,9.066666666666666,2.8323943661971835,0.2297511312217194,2017,100.10000000000001
3854,NELSON AGHOLOR,PHI,24.0,16.0,10.0,1.0,7.0,7.0,0.0,95.0,62.0,768.0,12.39,8.0,0.0,0.0,9.0,0.0,0.0,193.5,813,50,71.9,,0.7000000000000001,0.7000000000000001,186.8,1.966315789473684,5.9375,3.012903225806452,0.2380073800738007,2017,76.80000000000001
3855,DEVIN FUNCHESS,CAR,23.0,16.0,16.0,0.0,0.0,,0.0,111.0,63.0,840.0,13.33,8.0,0.0,0.0,8.0,0.0,0.0,195.0,853,53,79.1,,0.0,,195.0,1.7567567567567568,6.9375,3.095238095238096,0.2286049237983587,2017,84.0
3867,DEMARYIUS THOMAS,DEN,30.0,16.0,16.0,0.0,0.0,,0.0,140.0,83.0,949.0,11.43,5.0,1.0,1.0,5.0,0.0,0.0,205.9,886,55,84.2,,0.0,,207.9,1.485,8.75,2.504819277108434,0.232392776523702,2017,94.9
3868,TY HILTON,IND,28.0,16.0,16.0,0.0,0.0,,0.0,109.0,57.0,966.0,16.95,4.0,2.0,1.0,4.0,0.0,0.0,175.6,926,57,89.9,,0.0,,177.60000000000002,1.629357798165138,6.8125,3.115789473684211,0.1896328293736501,2017,96.60000000000001
3871,KENNY STILLS,MIA,25.0,16.0,16.0,0.0,0.0,,0.0,105.0,58.0,847.0,14.6,6.0,4.0,2.0,6.0,0.0,0.0,174.7,942,58,90.6,,0.0,,178.7,1.7019047619047618,6.5625,3.0810344827586205,0.1854564755838641,2017,84.7
3872,DEZ BRYANT,DAL,29.0,16.0,16.0,1.0,-4.0,-4.0,0.0,132.0,69.0,838.0,12.14,6.0,1.0,1.0,6.0,0.0,0.0,186.4,894,55,83.7,,-0.4,-0.4,188.8,1.4303030303030304,8.25,2.736231884057972,0.2085011185682326,2017,83.80000000000001
3876,COOPER KUPP,LAR,24.0,15.0,6.0,0.0,0.0,,0.0,94.0,62.0,869.0,14.02,5.0,1.0,1.0,5.0,0.0,0.0,176.9,742,49,71.3,0.0,0.0,,178.9,1.903191489361702,6.266666666666667,2.885483870967742,0.2384097035040431,2017,86.9
3877,MICHAEL CRABTREE,OAK,30.0,14.0,14.0,0.0,0.0,,0.0,101.0,58.0,618.0,10.66,8.0,1.0,0.0,8.0,2.0,0.0,171.8,603,43,59.5,,0.0,,167.8,1.6613861386138615,7.214285714285714,2.893103448275862,0.2849087893864013,2017,61.800000000000004
3878,MARQUISE GOODWIN,SFO,27.0,16.0,16.0,4.0,44.0,11.0,0.0,105.0,56.0,962.0,17.18,2.0,0.0,0.0,2.0,0.0,0.0,168.6,771,48,69.8,,4.4,1.1,164.2,1.5638095238095238,6.5625,2.932142857142857,0.2186770428015564,2017,96.2
3911,JERMAINE KEARSE,NYJ,27.0,16.0,14.0,0.0,0.0,,0.0,102.0,65.0,810.0,12.46,5.0,1.0,0.0,5.0,0.0,0.0,176.0,880,55,84.8,,0.0,,176.0,1.7254901960784317,6.375,2.707692307692308,0.2,2017,81.0
3913,AMARI COOPER,OAK,23.0,14.0,12.0,1.0,4.0,4.0,0.0,96.0,48.0,680.0,14.17,7.0,1.0,0.0,7.0,0.0,0.0,158.4,710,50,70.1,,0.4,0.4,158.0,1.6458333333333333,6.857142857142857,3.2916666666666665,0.2230985915492958,2017,68.0
3917,TED GINN,NOR,32.0,15.0,10.0,10.0,39.0,3.9,0.0,70.0,53.0,787.0,14.85,4.0,2.0,0.0,4.0,0.0,0.0,159.6,617,41,59.4,,3.9,0.39,155.7,2.224285714285714,4.666666666666667,2.937735849056604,0.2586709886547811,2017,78.7
3918,MOHAMED SANU,ATL,28.0,15.0,15.0,4.0,10.0,2.5,0.0,96.0,67.0,703.0,10.49,5.0,0.0,0.0,5.0,0.0,0.0,174.3,756,50,73.7,6.04,1.0,0.25,167.3,1.7427083333333335,6.4,2.497014925373134,0.2305555555555555,2017,70.3
3919,SAMMY WATKINS,LAR,24.0,15.0,14.0,0.0,0.0,,0.0,70.0,39.0,593.0,15.21,8.0,0.0,0.0,8.0,0.0,0.0,146.3,778,51,74.7,,0.0,,146.3,2.0900000000000003,4.666666666666667,3.751282051282052,0.1880462724935732,2017,59.300000000000004
3920,ROBERT WOODS,LAR,25.0,12.0,11.0,2.0,12.0,6.0,0.0,85.0,56.0,781.0,13.95,5.0,1.0,1.0,5.0,0.0,0.0,163.3,651,54,62.5,,1.2000000000000002,0.6000000000000001,164.10000000000002,1.930588235294118,7.083333333333333,2.9303571428571438,0.2508448540706605,2017,78.10000000000001
3921,PAUL RICHARDSON,SEA,25.0,16.0,13.0,0.0,0.0,,0.0,80.0,44.0,703.0,15.98,6.0,0.0,0.0,6.0,0.0,0.0,150.3,816,51,76.4,,0.0,,150.3,1.87875,5.0,3.415909090909091,0.1841911764705882,2017,70.3
3922,RISHARD MATTHEWS,TEN,28.0,14.0,11.0,1.0,-3.0,-3.0,0.0,87.0,53.0,795.0,15.0,4.0,0.0,0.0,4.0,0.0,0.0,156.2,746,53,72.9,,-0.3,-0.3,156.5,1.7988505747126438,6.214285714285714,2.952830188679245,0.2093833780160857,2017,79.5
3928,MIKE WALLACE,BAL,31.0,15.0,14.0,1.0,4.0,4.0,0.0,92.0,52.0,748.0,14.38,4.0,0.0,0.0,4.0,0.0,0.0,151.2,714,47,65.7,,0.4,0.4,150.8,1.6391304347826088,6.133333333333334,2.9000000000000004,0.2117647058823529,2017,74.8
3930,TRAVIS BENJAMIN,LAC,28.0,16.0,3.0,13.0,96.0,7.38,0.0,62.0,34.0,567.0,16.68,4.0,2.0,0.0,5.0,0.0,0.0,130.3,566,35,53.2,,9.6,0.7384615384615386,114.7,1.85,3.875,3.373529411764706,0.2302120141342756,2017,56.7
3931,TYRELL WILLIAMS,LAC,25.0,16.0,15.0,0.0,0.0,,0.0,69.0,43.0,728.0,16.93,4.0,1.0,1.0,4.0,0.0,0.0,137.8,852,53,80.1,,0.0,,139.8,2.0260869565217394,4.3125,3.2511627906976748,0.1617370892018779,2017,72.8
3932,JAMISON CROWDER,WAS,24.0,15.0,6.0,7.0,34.0,4.86,0.0,103.0,66.0,789.0,11.95,3.0,6.0,3.0,3.0,0.0,0.0,160.3,674,44,66.3,,3.4000000000000004,0.4857142857142857,162.9,1.5815533980582526,6.866666666666666,2.4681818181818183,0.2378338278931751,2017,78.9
3933,RANDALL COBB,GNB,27.0,15.0,14.0,9.0,17.0,1.89,0.0,92.0,66.0,653.0,9.89,4.0,1.0,0.0,4.0,1.0,0.0,159.4,741,49,70.8,0.4,1.7000000000000002,0.1888888888888889,155.3,1.6880434782608698,6.133333333333334,2.353030303030303,0.2151147098515519,2017,65.3
3934,MARQISE LEE,JAX,26.0,14.0,14.0,1.0,17.0,17.0,0.0,96.0,56.0,702.0,12.54,3.0,1.0,0.0,3.0,1.0,0.0,147.9,738,52,65.1,0.0,1.7000000000000002,1.7000000000000002,144.2,1.5020833333333332,6.857142857142857,2.575,0.2004065040650406,2017,70.2
3935,KEELAN COLE,JAX,24.0,16.0,6.0,0.0,0.0,,0.0,83.0,42.0,748.0,17.81,3.0,2.0,1.0,3.0,0.0,0.0,132.8,755,47,66.6,,0.0,,134.8,1.6240963855421688,5.1875,3.2095238095238097,0.1758940397350993,2017,74.8
3937,DESEAN JACKSON,TAM,31.0,14.0,13.0,3.0,38.0,12.67,0.0,90.0,50.0,668.0,13.36,3.0,0.0,0.0,3.0,0.0,0.0,138.6,610,43,55.8,,3.8,1.2666666666666668,134.8,1.497777777777778,6.428571428571429,2.696,0.2272131147540983,2017,66.8
3938,KELVIN BENJAMIN,2TM,26.0,14.0,14.0,0.0,0.0,,0.0,78.0,48.0,692.0,14.42,3.0,0.0,0.0,3.0,0.0,0.0,135.2,597,42,56.6,,0.0,,135.2,1.7333333333333332,5.571428571428571,2.8166666666666664,0.226465661641541,2017,69.2
3941,STERLING SHEPARD,NYG,24.0,11.0,10.0,4.0,4.0,1.0,0.0,84.0,59.0,731.0,12.39,2.0,1.0,0.0,2.0,0.0,0.0,144.5,688,62,63.5,,0.4,0.1,144.10000000000002,1.7154761904761908,7.636363636363637,2.4423728813559324,0.2100290697674418,2017,73.10000000000001
3942,JOSH DOCTSON,WAS,25.0,16.0,14.0,1.0,-14.0,-14.0,0.0,78.0,35.0,502.0,14.34,6.0,0.0,0.0,6.0,0.0,0.0,119.8,756,47,74.3,,-1.4,-1.4,121.2,1.553846153846154,4.875,3.462857142857143,0.1584656084656084,2017,50.2
3943,JORDY NELSON,GNB,32.0,15.0,15.0,0.0,0.0,,0.0,88.0,53.0,482.0,9.09,6.0,0.0,0.0,6.0,0.0,0.0,137.2,806,53,77.0,,0.0,,137.2,1.5590909090909089,5.866666666666666,2.5886792452830187,0.1702233250620347,2017,48.2
3945,MARTAVIS BRYANT,PIT,26.0,15.0,8.0,6.0,22.0,3.67,0.0,84.0,50.0,603.0,12.06,3.0,0.0,0.0,3.0,1.0,0.0,132.5,685,45,61.8,,2.2,0.3666666666666667,128.3,1.5273809523809525,5.6,2.5660000000000003,0.1934306569343065,2017,60.300000000000004
3950,RYAN GRANT,WAS,27.0,16.0,7.0,0.0,0.0,,0.0,65.0,45.0,573.0,12.73,4.0,0.0,0.0,4.0,0.0,0.0,126.3,616,38,60.6,,0.0,,126.3,1.9430769230769231,4.0625,2.806666666666667,0.2050324675324675,2017,57.300000000000004
3955,TYLER LOCKETT,SEA,25.0,16.0,8.0,10.0,58.0,5.8,0.0,71.0,45.0,555.0,12.33,2.0,0.0,0.0,3.0,0.0,0.0,124.3,692,43,64.8,,5.800000000000001,0.5800000000000001,112.5,1.5845070422535212,4.4375,2.5,0.1796242774566473,2017,55.5
3956,DANNY AMENDOLA,NWE,32.0,15.0,8.0,0.0,0.0,,0.0,86.0,61.0,659.0,10.8,2.0,2.0,0.0,2.0,0.0,0.0,138.9,569,37,49.9,,0.0,,138.9,1.6151162790697675,5.733333333333333,2.277049180327869,0.2441124780316344,2017,65.9
